ds,Close,High,Low,Open,Adj Close,Volume
11-08-2011,53.385715,53.635715,52.102856,52.931427,46.340988,185492300
12-08-2011,53.855713,54.234287,53.46143,54.009998,46.748955,132244000
15-08-2011,54.772858,54.995716,54.012856,54.232857,47.545071,115136000
16-08-2011,54.354286,54.767143,53.722858,54.502857,47.181747,124687500
17-08-2011,54.348572,54.931427,54,54.615715,47.176781,110515300
18-08-2011,52.292858,53.235714,51.624287,52.977142,45.39233,212858800
19-08-2011,50.861427,52.42857,50.857143,51.738571,44.149811,193972100
22-08-2011,50.919998,52.125713,50.727142,52.072857,44.20063,133828800
23-08-2011,53.371429,53.377144,51,51.471428,46.328583,164208800
24-08-2011,53.740002,54.137142,52.942856,53.352856,46.648514,156566900
25-08-2011,53.388573,53.635715,52.142857,52.154285,46.34346,217836500
26-08-2011,54.797142,54.828571,52.971428,53.024284,47.566154,160369300
29-08-2011,55.709999,55.92857,55.42857,55.454285,48.358555,101317300
30-08-2011,55.712856,55.977142,55.172855,55.464287,48.361027,104480600
31-08-2011,54.975716,56.011429,54.55143,55.795715,47.721169,130646600
01-09-2011,54.432858,55.334286,54.388573,55.117142,47.249947,85931300
02-09-2011,53.435715,54,53.118572,53.534286,46.38438,109734800
06-09-2011,54.248573,54.332859,52.354286,52.48143,47.08997,127424500
07-09-2011,54.847141,55.085712,54.57143,55.080002,47.609558,87644200
08-09-2011,54.877144,55.515713,54.615715,54.628571,47.635601,104039600
09-09-2011,53.925713,55.142857,53.574287,54.847141,46.809719,141203300
12-09-2011,54.277142,54.41143,53.128571,53.285713,47.114777,116958100
13-09-2011,54.945713,55.172855,54.32143,54.591427,47.695129,110140100
14-09-2011,55.614285,56.029999,55.10857,55.28857,48.275471,133681100
15-09-2011,56.137142,56.237144,55.700001,55.918571,48.729343,104454700
16-09-2011,57.214287,57.214287,56.432858,56.505714,49.664333,174628300
19-09-2011,58.804287,59.032856,56.457142,56.714287,51.044514,205965200
20-09-2011,59.064285,60.408573,58.741428,59.32143,51.270206,193938500
21-09-2011,58.877144,60.227142,58.857143,59.94857,51.107769,151494000
22-09-2011,57.402859,58.545715,56.671429,57.290001,49.82803,242120200
23-09-2011,57.757141,58.105713,57.121429,57.182858,50.135559,136569300
26-09-2011,57.595715,57.71143,55.900002,57.122856,49.995438,203219100
27-09-2011,57.037144,58.464287,56.865715,58.389999,49.510563,158124400
28-09-2011,56.715714,57.677143,56.644287,57.169998,49.231552,107409400
29-09-2011,55.795715,57.458572,55.172855,57.417141,48.432957,162771700
30-09-2011,54.474285,55.555714,54.454285,55.302856,47.285904,136910200
03-10-2011,53.514286,54.662857,53.310001,54.33857,46.452591,167274800
04-10-2011,53.214287,54.542858,50.605713,53.509998,46.192177,308419300
05-10-2011,54.035713,54.259998,51.471428,52.55143,46.905209,196617400
06-10-2011,53.91,54.968571,53.114285,53.332859,46.796078,203145600
07-10-2011,52.828571,53.962856,52.64143,53.682858,45.857357,133864500
10-10-2011,55.544285,55.544285,54.029999,54.155716,48.21471,110628700
11-10-2011,57.184284,57.597141,55.92857,56.081429,49.638298,151421900
12-10-2011,57.455715,58.464287,57.162857,58.191429,49.873898,155571500
13-10-2011,58.347141,58.347141,57.549999,57.854286,50.647697,106546300
14-10-2011,60.285713,60.285713,59.324287,59.547142,52.33046,143341800
17-10-2011,59.998573,60.957142,59.419998,60.248573,52.081215,171511200
18-10-2011,60.32,60.687141,59.427143,60.251427,52.360218,220400600
19-10-2011,56.945713,58.345715,56.828571,57.335712,49.431206,276014900
20-10-2011,56.472858,57.192856,56.315716,57.142857,49.020737,137317600
21-10-2011,56.124287,57.02,55.82143,56.871429,48.718178,155311100
24-10-2011,57.967144,58.07143,56.485714,56.597141,50.317844,125534500
25-10-2011,56.824287,58.078571,56.76857,57.861427,49.325802,107606800
26-10-2011,57.228573,57.507141,56.164288,57.394287,49.676746,114076200
27-10-2011,57.812859,58.42857,57.412857,58.222858,50.183929,123666200
28-10-2011,57.849998,58.049999,57.501427,57.57143,50.216164,80710700
31-10-2011,57.825714,58.475716,57.292858,57.488571,50.195084,96375300
01-11-2011,56.644287,57.07143,56.174286,56.772858,49.169544,132947500
02-11-2011,56.772858,57.205715,56.444286,57.155716,49.281162,81837700
03-11-2011,57.581429,57.628571,56.48,57.009998,49.983025,110346600
04-11-2011,57.177143,57.634285,57.022858,57.432858,49.632099,75557300
07-11-2011,57.104286,57.142857,56.59,57.130001,49.568848,67568900
08-11-2011,58.032856,58.285713,57.365715,57.458572,50.374889,100110500
09-11-2011,56.468571,57.27,56.318573,56.709999,49.017017,139671000
10-11-2011,55.031429,56.744286,54.592857,56.718571,47.76952,186188100
11-11-2011,54.945713,55.528572,54.322857,55.23,47.695129,163446500
14-11-2011,54.18,55.035713,54.028572,54.78857,47.030453,108226300
15-11-2011,55.547142,55.642857,54.207142,54.400002,48.21719,107702700
16-11-2011,54.967144,55.877144,54.902859,55.607143,47.713711,87302600
